Marker;Env_1;Loglikelihood;Gscore;WaldScore;NumError;Efron;McFadden;McFaddenAdj;CoxSnell;Nagelkerke;AIC;BIC;Beta_0;Beta_1;;
M16-E32/T38_13;sunsep;-280.5928501292718811877;126.1666345761493539523;101.6661807869111510266;0;0.1303616910281034729714;0.1835545297252713650097;0.1777350979763969073206;0.09809493912211446380511;0.1440542617749771777308;565.1857002585437623754;589.6186768174699264211;8.799817726587928077425;-0.09904802192787879772275;
M82-E45/T32_25;dtroct;-785.3236231233134043705;108.6809282308165260922;96.93878096705679484751;0;0.08310778477423638092945;0.06471690875110505311845;0.06233500385556866977849;0.0850967251240485125785;0.03150702793292117680424;1574.647246246626808741;1599.080222805552972787;2.075396844221535473532;-0.2671573395383541487974;
M82-E45/T32_25;sunsep;-786.5823431495202651131;106.163488178402804607;95.04021395220806612408;0;0.07994160468288015193149;0.06321783305483914995474;0.06083592815930276661478;0.08320999173456561284062;0.03074506252616995758046;1577.164686299040530226;1601.597662857966694272;2.684343339422314021802;-0.05045650197664460610242;
M82-E45/T32_25;dtrnov;-785.9130328842232762754;107.5021087089967822825;94.70409604141026427282;0;0.08279420596625303006453;0.06401494975361097654635;0.06163304485807459320639;0.0842137249552739204075;0.03115003366149385028771;1575.826065768446552551;1600.259042327372716596;2.215915098420407707957;-0.3455498044109980900081;
M82-E45/T32_25;dtrsep;-787.7793135238766659145;103.7695474296900030042;92.85119119094384198404;0;0.079812453136383928944;0.06179229825759338570051;0.05941039336205700236056;0.08141220765070206351853;0.0300219318863903039902;1579.558627047753331829;1603.991603606679495875;2.026738559092149869183;-0.223068605387576268461;
M82-E45/T32_25;rdooct;-785.292086229370980166;108.7440020187013745012;90.82475459426020832077;0;0.08219395026203116661877;0.06475446769214078908882;0.06237256279660440574887;0.08514394683096823836623;0.03152613893705918702459;1574.584172458741960332;1599.017149017668124378;-3.381516706905800868053;0.2949158480277807437139;
M96-E45/T32_35;frsjan;-771.4301754371986523107;97.1619120396605625567;90.68727121442318017674;0;0.07994916800306475172105;0.05924426407908594405119;0.05680527279802086984203;0.07643173879818620825195;0.0292738200479538012096;1546.860350874397304621;1571.293327433323468667;-1.057666668800231900087;0.07687294629837047408997;
M16-E32/T38_13;dtroct;-290.5936159461945508253;106.1651029423040146771;89.22283862598368257141;0;0.1151624096673705559854;0.154455142671242271965;0.1486357109223678142217;0.08321120318991113637419;0.1202133880325858643267;585.1872318923891016507;609.6202084513152656964;6.958470719163722312262;-0.462458757447155325524;
M82-E45/T32_25;wndnov;-791.4461678481629760551;96.4358387811173827231;88.75909923782103724127;0;0.07542829800971676999181;0.0574252491244752261753;0.05504334422893884283534;0.07588282106135416191662;0.02781545686741155995451;1586.89233569632595211;1611.325312255252116156;-2.148225918661500800878;0.6024155435039814303171;
M96-E45/T32_35;frsfeb;-773.2982306663615250653;93.42580158133481704752;86.92203401497772990297;0;0.07696347737386442902684;0.05696617887084781114504;0.05452718758978273688167;0.07360372469488958709852;0.02810461567835232532479;1550.596461332723050131;1575.029437891649214176;-0.9512666410588207720721;0.08532895939583861045873;
M16-E32/T38_13;dtrsep;-293.3162717803560432805;100.7197912739810297666;86.1891473137874917429;0;0.105114900876885414044;0.1465329877699534421643;0.1407135560210789844752;0.07911681689013099887673;0.1137901308854934541689;590.6325435607120865611;615.0655201196382506068;6.805388787472240080464;-0.3827308631430297227588;
M16-E32/T38_13;sunoct;-289.1073034695157960017;109.1377278956615243244;85.88631446991054835954;0;0.1100604038499606336784;0.1587798896790085583734;0.1529604579301341006842;0.08543866408121928427604;0.1237319749696178440313;582.2146069390315920034;606.6475834979577560491;8.762235214892054673518;-0.1156996961879468286587;
M16-E32/T38_13;dtrnov;-295.2061217145785842197;96.94009140553594788825;85.77267299707332098152;0;0.1008624805613130221218;0.1410340614160419620633;0.13521462966716750432;0.07626407505642407685508;0.1093484185557553779321;594.4122434291571684395;618.8452199880833324852;6.687009866663258377765;-0.5360069316952466138564;
M96-E45/T32_35;frsdec;-774.0325083402533056787;91.95724623355125582069;85.22444059272363765106;0;0.07531338579870880211133;0.05607073044859641272478;0.05363173916753133851562;0.07248974596318452894971;0.02764601357924555052799;1552.065016680506611357;1576.497993239432775403;-0.8578923791535482271998;0.07490618871758445568976;
M16-E32/T38_13;rdonov;-294.2714916229073401632;98.80935158887843600128;85.03897536536240360505;0;0.09669202534201072645652;0.1437535694305045032922;0.137934137681630045603;0.07767600861811864979738;0.1115433615979366068613;592.5429832458146803265;616.9759598047408443722;-1.928688681463070955205;0.3706048031248726917026;
M16-E32/T38_13;rdooct;-296.0341999365401788324;95.28393496161275866285;83.91007475508197591824;0;0.08899184685120308104878;0.1386245890683245550988;0.1328051573194500974097;0.07501130225435698921713;0.1074065117266644956754;596.0683998730803576649;620.5013764320065217106;-1.356933543292645754784;0.3903588329951904096777;
M96-E45/T32_35;pjan;-773.7039347132712144295;92.61439348751543831906;83.89243975847292581621;0;0.07785880379431258377972;0.05647142455429503699873;0.05403243327322996278957;0.07298839322950064379281;0.02785116012554145101459;1551.407869426542428859;1575.840845985468592905;0.5612335070388824854017;-0.1193858029602710811313;
M82-E45/T32_25;dtrjun;-793.6364404282429979021;92.05529362095733902915;83.74341516140861325923;0;0.07351417079650869644894;0.05481673863394937156607;0.05243483373841298822611;0.07256416192800155967341;0.02650379617782726658383;1591.272880856485995804;1615.70585741541215985;2.333633811373289129168;-0.2461149264055552341184;
