Marker Env_1 Loglikelihood Gscore WaldScore NumError Efron McFadden McFaddenAdj CoxSnell Nagelkerke AIC BIC Beta_0 Beta_1 
M4 P1 -200.5625680614156316484 0.1906958368245885715453 0.1912712191944393678029 0 0.0002069165920303823688088 0.0004751764611264056741881 -0.009492035598432008820444 0.0001935810951010796419555 0.0003849688477483679676766 405.1251361228312632967 428.6957026875196192783 3.037978190858800216483 -0.03900160448536951572003 
M4 P2 -199.8713262977971426848 1.573179364061566498645 1.538609101252110656082 0 0.001287102092855800885597 0.003920053082330720748902 -0.00604715897722769379994 0.001595861666595168996442 0.003178099104101075174764 403.7426525955942853696 427.3132191602826413512 2.960515872112877495482 0.1532722865821141425486 
M4 P3 -199.0242863534922792557 3.26725925267129335694 3.200013251568727201809 0 0.003085705792393252035362 0.008141366456232282020587 -0.001825845603326132528255 0.003311519254802471621049 0.006606119281590258031494 402.0485727069845585113 425.6191392716729144929 3.233339293245698489905 -0.03001522871987956729991 
M4 P4 -200.6526806371600974988 0.01047068533565687076248 0.01047442352280069541904 0 7.096040212186066967193e-06 2.609088528735014397147e-05 -0.00994112117427106440487 1.063008089689559867302e-05 2.113585163348698038998e-05 405.3053612743201949975 428.8759278390085509791 2.755854795274595061194 0.003474966721610942934182 
M4 P5 -199.8566876069486409201 1.602456745758570028082 1.635699622174280976582 0 0.002177129576153805686888 0.00399300655031138782957 -0.005974205509247026719272 0.001625537021554921237373 0.003237292690223116816882 403.7133752138972818402 427.2839417785856378218 3.230552031352817043963 -0.0005131083370339496138646 
M4 P6 -199.6436343931103007121 2.028563173435250444054 1.947038558247527238981 0 0.001765189399745606532374 0.005054779831459978959186 -0.004912432228098435535446 0.002057335776030199011016 0.004099002221894782337395 403.2872687862206014242 426.8578353509089574058 1.481556793688765520439 0.1944975271612597833809 
M4 P7 -200.6568710729361247336 0.002089813783602401109363 0.002091132582307209603516 0 2.079208251103798702625e-06 5.207404286538294506392e-06 -0.009962004655271876254335 2.12163610831413683433e-06 4.218425513317968568169e-06 405.3137421458722494672 428.8843087105606054488 2.939524822862533911172 -0.0006761339607190193388602 
M4 P8 -198.4808991148741398186 4.354033729907572231044 4.361176093711654547062 0 0.00498447383842420160046 0.01084939437511471462417 0.0008821823155563001295394 0.004410583493712802232931 0.008808345518498681060912 400.9617982297482796372 424.5323647944366356188 3.8173028716635444362 -0.01148988552446463382884 
M4 P9 -198.8747239184857996813 3.56638412268425250562 3.543499136087682665477 0 0.004078235945300820897586 0.008886726709159034458003 -0.001080485350399380145049 0.003614147730034765232561 0.007212019855568647025969 401.7494478369715993626 425.3200144016599553443 1.862080819234010301737 0.328989510703526460316 
M6 P1 -580.7076188682789037454 14.54771563237870779517 14.17148107157252516063 0 0.01648678955638319316469 0.01237089620102567336189 0.008969428502965397513765 0.01466072397232508835348 0.006469546614947678687071 1165.415237736557807491 1188.985804301246163472 -0.376352752620295948646 -0.1708944762957227127639 
M6 P2 -583.6517845071274736002 8.65938435468156808561 8.489502263140686808517 0 0.009005350642430288293783 0.007363654041884470143747 0.003962186343824194295626 0.008752723077851146170434 0.003839418071387719553495 1171.3035690142549472 1194.874135578943303182 -0.9766017203484201430726 -0.1758489715962632422695 
M6 P3 -585.7267813975431354212 4.509390573850244443577 4.4962983078209923897 0 0.004011635948282704254228 0.003834636593722274351854 0.0004331688956619985037336 0.004567598146139301477052 0.001995171987047802448587 1175.453562795086270842 1199.024129359774626824 -0.7609496986143745307467 -0.01702855988048348919731 
M6 P4 -580.7883156769086405169 14.38632201511923425219 14.04828025979561275695 0 0.01528378913907314464631 0.0122336524070803726906 0.00883218470902009684248 0.01449926153665666972827 0.006397247501002178739825 1165.576631353817281034 1189.147197918505637015 -3.743864199028084523233 0.06416367299552518879967 
M6 P5 -587.4303236950638936742 1.10230597880872793759 1.095076458321344710692 0 0.001096557071600448292174 0.0009373645450741507380299 -0.002464103152986125110091 0.001118466413933455743269 0.0004868701924478035328806 1178.860647390127787348 1202.43121395481614333 -0.7953648657980278589494 -0.0002150234357347530582667 
M6 P6 -587.9455436999635182249 0.07186596900947883614919 0.07177496162836921853891 0 7.361010571830010288524e-05 6.111244304388575160347e-05 -0.003340355255016390096517 7.295771308550900264775e-05 3.172540114869417197777e-05 1179.89108739992703645 1203.461653964615392431 -0.7941221658373434724742 -0.01740445512917950693263 
M6 P7 -576.5866830674518159761 22.78958723403288333387 21.75753022445710412915 0 0.02400868433650390468184 0.01937951120717242015079 0.01597804350911214430267 0.02287103710926851268077 0.01017743168500719982779 1157.173366134903631952 1180.743932699591987934 0.7374644194407065066481 -0.03581142298099870993641 
M6 P8 -584.9621762185858476757 6.0386009317648199346 6.027893378611989417832 0 0.006065069261986594825568 0.005135026502718679727345 0.001733558804658403879224 0.006111805785583107836299 0.002673845054973765504076 1173.924352437171695351 1197.494919001860051333 -1.437946036434579841537 0.006712627206491846034272 
M6 P9 -587.9814732297966354269 6.909343244432264441457e-06 6.909366147615025446775e-06 0 6.236962481198649044245e-09 5.875476965198911383226e-09 -0.00340146182258331064921 7.0145616448604591886e-09 3.050034577819838184206e-09 1179.962946459593270854 1203.533513024281626835 -0.9226693753062893355249 -0.0002253540323477707525753 
M7 P1 -518.6877908020718548343 8.922305355232478474292 8.725439567882069391049 0 0.009457575891942495360191 0.008527500118691244202548 0.004704497081167853935 0.009017276322513729819742 0.004807289492471913581573 1041.375581604143709669 1064.94614816883206565 -0.7840992442034581648294 -0.1447067365063705664154 
M7 P2 -511.173029218048721678 23.95182852327874478693 22.65412536393209998707 0 0.02768932673514543177937 0.02289197829968350517181 0.01906897526216011485006 0.02402331110287287573761 0.01300422280140811835258 1026.346058436097443356 1049.916625000785799338 -1.36787516080577905783 -0.3243277538434298997198 
M7 P3 -511.9344019960339099984 22.42908296730836814614 21.94694684177786165452 0 0.01993230459071748976105 0.02143661307822100674453 0.01761361004069761647698 0.02251334814426509382422 0.0121680289030006476707 1027.868803992067819997 1051.439370556756175978 -0.8757970215444733708197 -0.04137969418405917705237 
M7 P4 -520.3383449809178909473 5.621196997540406248284 5.556515801348887189162 0 0.005087190431631070355791 0.005372463299028583589342 0.001549460261505193321794 0.005690546136900569162715 0.003023593207408374780815 1044.676689961835781895 1068.247256526524137876 -3.142151865496661281843 0.04316347849418827269092 
M7 P5 -517.6738348577125354288 10.95021724395111728523 10.96229758359961549505 0 0.01157638576464416869201 0.01046567844629153211898 0.006642675408768141851433 0.01105540664068682926279 0.005906004069614589441089 1039.347669715425070858 1062.918236280113426839 -1.697071546511158117248 0.0007215941805319330571323 
M7 P6 -521.968436315930913616 2.361014327514360910953 2.330169873050491563841 0 0.002863206942912560561045 0.002256541236430911615603 -0.001566461801092478706154 0.002394098424468326258979 0.001267867799667434671141 1047.936872631861827232 1071.507439196550183214 -0.4390122034101346803635 -0.1091308773681337887521 
M7 P7 -521.4615853305276615415 3.374716298320865059956 3.328786175002020167194 0 0.003236677648531933592247 0.003225387664815089721997 -0.0005976153727083005455512 0.003420245506342305358109 0.001813160301008906987678 1046.923170661055323083 1070.493737225743679065 -0.5627660540560492446159 -0.01462580818744339033816 
M7 P8 -506.5663427289698462763 33.16520150143649559027 32.17973224594707397014 0 0.035806690767431753684 0.03169766652001675659054 0.027874663482493366323 0.03310972100784224508028 0.01809128054128773374341 1017.132685457939692553 1040.703252022628048534 -2.598212414307378353073 0.0171593327055634231351 
M7 P9 -521.8637812460064832054 2.570324467363221732086 2.553368912258787060913 0 0.002406400842746191461909 0.002456589561537571720761 -0.001366413475985818600997 0.002606064766229598600109 0.001380414340865061290165 1047.727562492012966411 1071.298129056701322392 -1.740796042656278724576 0.1495639746155156760013 
M8 P1 -562.4635115429691361033 1.687582144321742361193 1.678260247941861549293 0 0.001644788064839274683779 0.001497923190847353291585 -0.002052536728125977467593 0.00171181453609251942212 0.000801816203721502556961 1128.927023085938272207 1152.497589650626628188 0.8589353668027998359408 0.05916099611638472503835 
M8 P2 -563.2802414348552663137 0.05412236054948194041714 0.05407809434452373918901 0 5.747441881916133055511e-05 4.803981796278977787346e-05 -0.003502420101010540981305 5.494504939896293054663e-05 2.569369007105006896579e-05 1130.560482869710532627 1154.131049434398888609 1.055349807735904226879 0.01412759468062042968163 
M8 P3 -561.974468244786070692 2.665668740687873183859 2.646903752245799125052 0 0.002745551282728988270847 0.002366087505268101725837 -0.001184372413705229087552 0.002702604053199091126494 0.001267160972961217907946 1127.948936489572141384 1151.519503054260497366 1.188356673642548405286 -0.01355390575934304367221 
M8 P4 -563.0985029700623832327 0.4175992901352481023736 0.4170684724709565461523 0 0.0004907957359501394591951 0.0003706673854542283570203 -0.003179792533519102456369 0.0004238688124101653328761 0.0001982848969598517328919 1130.197005940124766465 1153.767572504813122447 1.538211174705384223782 -0.01111620138686440380961 
M8 P5 -563.3046302991030022667 0.00534463205401003449424 0.00534252907810939181958 0 5.434934202881572858773e-06 4.743975472355701095833e-06 -0.003545715943500975112293 5.42600766902502727046e-06 2.537212309443620941636e-06 1130.609260598206004533 1154.179827162894360515 1.042569143213784967636 1.533653050404942586923e-05 
M8 P6 -562.5211734151668291903 1.572258399926356187137 1.558915147206316361632 0 0.001522737111544528090107 0.00139556010780191730317 -0.002154899811171413401799 0.001594928169302063105609 0.0007469790127933617877442 1129.042346830333658381 1152.612913395022014362 0.4268438624710629832677 0.08435328433818677863802 
M8 P7 -563.2795919792317415609 0.05542127179653144608551 0.0553671291877280964764 0 6.059199205618478979371e-05 4.919275104302799333372e-05 -0.003501267167930302765845 5.626366769533107208001e-05 2.631034391938408908164e-05 1130.559183958463483122 1154.129750523151839103 0.9687389522663968679508 0.001764120665714792058186 
M8 P8 -562.5060710045472111007 1.602463221165592366368 1.592946980590185564707 0 0.001599186449642944025593 0.001422370359594332938236 -0.002128089559378997875153 0.00162554358488587271693 0.0007613409812833158474117 1129.012142009094422201 1152.582708573782778183 0.7823819370156525436748 0.003586158680674905221978 
M8 P9 -563.2409497890572609435 0.132705652145492680738 0.1327520231472277868089 0 0.0001378364156511012244763 0.0001177915247409472656627 -0.003432668394232383547726 0.0001347174751873858773721 6.300231327646329223969e-05 1130.481899578114521887 1154.052466142802877869 0.9465540394167823018672 0.03214726833769753955083 
M9 P1 -634.2289343923808270787 21.51236704953360401316 21.13406210338312052159 0 0.01990651762890090594512 0.01667663830679036072405 0.01357579156716541253849 0.02160320125946500665346 0.008163506610792743153505 1272.457868784761654157 1296.028435349450010139 -1.212768224074701802731 0.192723354293656053005 
M9 P2 -637.4044150736196578388 15.16140568705594249277 14.98178740511259258387 0 0.01582116249562768987326 0.01175329884820964181482 0.008652452108584693629256 0.01527443420653125833201 0.005734870017746606377827 1278.808830147239315678 1302.379396711927671659 -0.5201693272110272481083 0.2158804103828202495657 
M9 P3 -644.3828637470767692896 1.204508340141719591188 1.203792026346475176057 0 0.001358882020796956500725 0.000933748939844877357333 -0.002167097799780070936648 0.001222103729003172164526 0.0004523898026937861423082 1292.765727494153538579 1316.336294058841894561 -0.484405853187343172372 -0.008258258683563102215491 
M9 P4 -626.0616386461447935852 37.84695854200567100012 36.22537856915525430676 0 0.03736452949180993203006 0.02933940449992471720918 0.02623855776029976896941 0.03769449711472202911708 0.0144823368485847048879 1256.12327729228958717 1279.693843856977943152 3.711770321099769536898 -0.09836135046267945857012 
M9 P5 -644.7062172127691850876 0.5578014087568879952883 0.5584329083308157762322 0 0.0005637122349005514428469 0.000432414169925499775049 -0.002668432569699448410512 0.0005661355312242156577647 0.0002094305396732833491699 1293.412434425538370175 1316.983000990226726157 -0.6507829611257733474312 0.0001424842976639490400149 
M9 P6 -644.6610764328053710948 0.6480829686845159809394 0.6490075595099820639417 0 0.0006778332545571521855661 0.0005024014901129596872252 -0.002598445249511988552546 0.0006577358493518991461313 0.000243338551531115041905 1293.32215286561074219 1316.892719430299098171 -0.9286260042359914506217 0.04889624051729646222116 
M9 P7 -628.0692610030068220861 33.83171382828161399825 32.90365905480075139553 0 0.03277198287309356647748 0.02622673988008782954267 0.0231258931404628813029 0.03376375786394427412108 0.01291936339012792909955 1260.138522006013644172 1283.709088570702000154 -2.469048377298635943942 0.040009104218930039237 
M9 P8 -644.7169474399800481734 0.5363409543351618236073 0.5353969252287831703959 0 0.0005404642140964367540666 0.0004157777748943799317992 -0.002685068964730568307972 0.0005443603651860506420328 0.0002013708642633871171809 1293.433894879960096347 1317.004461444648452328 -0.4225097757072221419262 -0.001884074782255010292076 
M9 P9 -643.8704024364181829343 2.229430961458892301863 2.221115147489534485817 0 0.002320290206511181174253 0.00172828093201467995841 -0.001372565807610268227151 0.002260822169849055018973 0.0008377665916501736926454 1291.740804872836365869 1315.31137143752472185 -0.9609343728555370541498 0.1204102563732944001869 
M10 P1 -289.4138245155185529545 0.1150964908648414719572 0.1153168568993336146237 0 0.0001109632605468024502994 0.0001988046171320187352309 -0.006710341461543003235661 0.0001168424026991102000067 0.0001460791197195798783523 582.8276490310371059089 606.3982155957254618905 2.439284543084184339384 -0.02394381670278481093599 
M10 P2 -289.4544131179714825108 0.03391928595898235920814 0.03386246732018238172373 0 3.421704985122201499864e-05 5.858832539373993618034e-05 -0.006850557753281282034712 3.443523040245382096924e-05 4.30481869928292576668e-05 582.9088262359429650217 606.4793928006313210033 2.364249932380578295013 0.01746107240774314165027 
M10 P3 -287.8057713180050264379 3.331202885891894505122 3.337116153432991693924 0 0.002916755860085494512189 0.005753941839082724952256 -0.001155204239592297127057 0.003376219573623649196359 0.004234833644939857145945 579.6115426360100528758 603.1821092006984088574 2.147619132970453865181 0.02338765540870171198167 
M10 P4 -289.4531694260268682717 0.03640666984821083751456 0.03638390218071869069923 0 3.603036613299256864934e-05 6.288475005484552016188e-05 -0.00684626132862017650494 3.69604030877867259855e-05 4.620507377920962613161e-05 582.9063388520537365434 606.476905416742092525 2.583646773620567924958 -0.005117957550990433465448 
M10 P5 -289.4414483879269729127 0.05984874604800155539763 0.06004832094874280812847 0 7.512005668225597452767e-05 0.0001033759322677917785738 -0.006805770146407230246528 6.075830241165886902791e-05 7.595719808196477277312e-05 582.8828967758539458255 606.4534633405423018071 2.408001053285100156402 -7.975492398476292679501e-05 
M10 P6 -287.9269463364282689022 3.088852849045409576512 2.976963522331519024916 0 0.003066294820831190243333 0.005335333887396565347161 -0.001573812191278456677941 0.003130979446043145875134 0.003926259804921655604984 579.8538926728565378044 603.424459237544893786 0.9740138233595580572041 0.1887352816988610773591 
M10 P7 -289.4222180936279818775 0.09830933464598362592213 0.09859269817223872117283 0 9.72763492259837788019e-05 0.000169808388491612060299 -0.006739337690183409964803 9.980145061652456522569e-05 0.0001247719941798108172184 582.844436187255963755 606.4150027519443197366 2.532254084166815628291 -0.003650564720528424953467 
M10 P8 -288.2296197576470936086 2.483506006607760163707 2.434566206176649488238 0 0.003238419316566169847173 0.004289726446729967362058 -0.002619419631945054663044 0.002518150022595967664138 0.00315582938204982590986 580.4592395152941872172 604.0298060799825431988 1.840041480430064470058 0.007043725946987918255264 
M10 P9 -286.3827603025924382896 6.177224916717070801742 6.005015273014491079557 0 0.005517504112487975863333 0.01066983732760734727854 0.003760691248932325253442 0.006251670808454374542087 0.007864237253579666624666 576.7655206051848765791 600.3360871698732325608 3.537248987293407882955 -0.3488762702861948755695 
M11 P1 -288.4977403168497173958 1.947264888202512589377 1.952692980331865476315 0 0.002752985779712604109005 0.003363484391616486227951 -0.003545661687058535797151 0.001974965851580710754325 0.002473745816550491690479 580.9954806336994347915 604.5660471983877907731 2.693392428878801904413 -0.09809049869930342889154 
M11 P2 -289.0243843130352272008 0.8939768958314929792053 0.8843589434663709416412 0 0.0008845543485684051118745 0.001544154241065057078103 -0.005364991837609964946999 0.0009071790212700572581667 0.001135073742334169771618 582.0487686260704544017 605.6193351907588103833 2.386942130126273644555 0.0903477561406751089845 
M11 P3 -287.1824742054641869948 4.577797110973573391224 4.580270505406270105039 0 0.002687763146598758708539 0.007907167239563227267591 0.000998021160888205296699 0.004636726794969831260025 0.005823268460179007731137 578.3649484109283739897 601.9355149756167299713 2.114674864359039426062 0.02741137408772056221531 
M11 P4 -289.3754722819003018797 0.1918009581013436215535 0.1914745518187722893029 0 0.0001814364209595025422515 0.0003312952093880026016234 -0.006577850869287019423479 0.0001947028278181787454282 0.0002434410109374865269131 582.7509445638006037593 606.3215111284889597409 2.874696631031559772643 -0.01175754048093480702964 
M11 P5 -288.7527704681486089566 1.437204585604729467629 1.457323900790384694419 0 0.001807795972656264132158 0.002482464106721169155422 -0.00442668197195385281547 0.0014580269941848219401 0.001825307998613365065487 581.5055409362972179133 605.0761075009855738949 2.599376056016635319146 -0.0003861719496077933062375 
M11 P6 -288.1966390148097535706 2.549467492282440239659 2.468231187997167060382 0 0.002500549411263447310925 0.004403660831753165958314 -0.002505485246921856012578 0.002584945131003234253253 0.003239756180211562368178 580.3932780296195071412 603.9638445943078631228 1.10361830962609710192 0.1708884679522860034482 
M11 P7 -289.336547344767141321 0.2696508323676647389533 0.2679791812733105416014 0 0.0002451098585881854937003 0.0004657642477661266475208 -0.006443381830908895377581 0.0002737197221405107596531 0.0003422645336967327707663 582.6730946895342826419 606.2436612542226386235 2.073826643126077928867 0.006099460245755255915174 
M11 P8 -288.6728008441421195474 1.597143833617708286177 1.573749261487914800775 0 0.001710668159715166805786 0.002758725013779945241417 -0.004150421064895076783685 0.001620151955452725088709 0.002028602050169613101954 581.3456016882842390947 604.9161682529725950763 1.942424154584209436067 0.005627041886238281910278 
M11 P9 -283.8393332640417199564 11.26407899381850746812 10.74503654413197250347 0 0.01123723908160810568482 0.0194562918025067070984 0.0125471457238316850733 0.01137047510159911145296 0.01437745286027634571436 571.6786665280834399128 595.2492330927717958944 3.984154833085575535528 -0.4764549498557722267359 
M12 P1 -93.11052941753355564891 1.44176536703847787968 1.440256032570988865187 0 0.0009399302491240980948588 0.007682743628997890680647 -0.01363208000219799827246 0.001462650467431491805529 0.006979214646552092294236 190.2210588350671112978 213.7916253997554672794 -4.532095227214052827591 0.171824909232035975308 
M12 P2 -93.29480236454340305596 1.073219473018783065577 1.037482099939943635896 0 0.000510679613299591336241 0.005718870946240088971955 -0.01559595268495579992694 0.001088969558615450299033 0.005194206910270169357334 190.5896047290868061119 214.1601712937751620935 -4.008250499201294043614 -0.2058057285464536694843 
M12 P3 -84.42262378509136704074 18.81757663192285509601 16.96642076353713882511 0 0.01052680383286460366827 0.1002733317689872038808 0.07895850813779131498193 0.0189228111926221061927 0.09189942479509808506504 172.8452475701827340815 196.4158141348710900631 -5.672270361819372124293 0.1239959577455354161352 
M12 P4 -93.80331223183063024673 0.05619973844432868403942 0.05608570486928467889876 0 2.328157979341634450585e-05 0.000299471878265051281217 -0.02101535175293083761768 5.705394438650508411384e-05 0.0002718571554324968025309 191.6066244636612604935 215.1771910283496164751 -4.498321370483215249966 0.01299783904511935570146 
M12 P5 -93.16553970485549004965 1.331744792394609078201 1.276829861991768707511 0 0.0009217342565215193121719 0.007096476342913669193343 -0.01421834728828221970556 0.001351111595685200005967 0.006446273287315330308053 190.3310794097109800993 213.9016459743993360809 -3.481962679537146745879 -0.0008028769955655678236854 
M12 P6 -93.83140009029407595242 2.402151743727265476025e-05 2.401773493089787574891e-05 0 1.348294085374516365627e-08 1.280036018823111493292e-07 -0.02131469562759400664196 2.438732705009735365898e-08 1.161968963443658870612e-07 191.6628001805881519048 215.2333667452765078865 -3.920977343944811580913 -0.001042425382205560814039 
M12 P7 -93.75336147980791138418 0.1561012424897664091494 0.1542753516129422629522 0 5.057959121039301087289e-05 0.0008318176130699781877127 -0.02048300601812591071119 0.0001584658617300771011639 0.0007551528363577906853889 191.5067229596158227684 215.07728952430417875 -3.484217480710191189959 -0.009521393231678696773444 
